Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Compare At Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Preto,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,34,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,35,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,36,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,37,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,38,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,Color,Rosa,Size,39,,139.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-2-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-3-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-5-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-6-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-7-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-8-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-9-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-11-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-112-568x483.jpg,,,,,,,,,,,
TÊNIS FEMININO PLATFORM PUMA,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/TÊNIS-FEMININO-PLATFORM-PUMA-568x483.jpg,,,,,,,,,,,
