Handle,Title,Body (HTML),Vendor,Product Category,Product Type,Tags,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Variant SKU,Variant Price,Compare At Price,Image Src,Published,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Requires Shipping,Variant Taxable,Gift Card,SEO Title,SEO Description,Status
Tênis Nike Air Force 1 TM Masculino Feminino Preto,Tênis Nike Air Force 1 TM Masculino Feminino Preto,"Descrição<br><br><br>Tênis Nike Air Force 1 TM Masculino Feminino Preto<br><br><br>A lenda sobrevive no Tênis Nike Air Force 1 TM Masculino Feminino Preto, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores.<br><br><br>Cabedal confeccionado em material sintético. O Tênis Nike Air Force 1 TM Masculino Feminino Preto conta com fechamento em cadarço. Traz o logotipo da marca bordado nas laterais, língua e parte traseira. Forro em nylon com reforço acolchoado no calcanhar. Palmilha em EVA e solado blaqueado “Costura por toda a lateral garantindo mais durabilidade”.<br><br><br><br><br>Nome:<br><br>Tênis Nike Air Force 1 TM<br><br><br>Indicado:<br><br>Dia a dia<br><br><br>Cabedal:<br><br>Material sintético<br><br><br>Solado:<br><br>Borracha TR<br><br><br>Garantia:<br><br>Contra de defeitos de fabricação<br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)92000-0762 <br><br>lê esperando para responder…",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Preto,Size,34,,129.90,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-568x487.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Force 1 TM Masculino Feminino Preto,"Descrição<br><br><br>Tênis Nike Air Force 1 TM Masculino Feminino Preto<br><br><br>A lenda sobrevive no Tênis Nike Air Force 1 TM Masculino Feminino Preto, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores.<br><br><br>Cabedal confeccionado em material sintético. O Tênis Ni",active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,35,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,36,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,37,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,38,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,39,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,40,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,41,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,42,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,Color,Preto,Size,43,,129.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-2-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-3-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Preto,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-4-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Branco,Tênis Nike Air Force 1 TM Masculino Feminino Branco,"Descrição<br><br><br>Tênis Nike Air Force 1 TM Masculino Feminino<br><br><br>A lenda sobrevive no Tênis Nike Air Force 1 TM Masculino Feminino Branco, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores.<br><br><br>Cabedal confeccionado em material sintético. O Tênis Nike Air Force 1 TM Masculino Feminino Branco conta com fechamento em cadarço. Traz o logotipo da marca bordado nas laterais, língua e parte traseira. Forro em nylon com reforço acolchoado no calcanhar. Palmilha em EVA e solado blaqueado “Costura por toda a lateral garantindo mais durabilidade”.<br><br><br><br><br>Nome:<br><br>Tênis Nike Air Force 1 TM<br><br><br>Indicado:<br><br>Dia a dia<br><br><br>Cabedal:<br><br>Material sintético<br><br><br>Solado:<br><br>Borracha TR<br><br><br>Garantia:<br><br>Contra de defeitos de fabricação<br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)92000-0762 <br><br>lê esperando para responder…",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Branca,Size,34,,98.90,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-568x487.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Force 1 TM Masculino Feminino Branco,"Descrição<br><br><br>Tênis Nike Air Force 1 TM Masculino Feminino<br><br><br>A lenda sobrevive no Tênis Nike Air Force 1 TM Masculino Feminino Branco, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores.<br><br><br>Cabedal confeccionado em material sintético. O Tênis Nike Ai",active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,35,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,36,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,37,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,38,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,39,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,40,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,41,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,42,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,Color,Branca,Size,43,,98.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-3-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-2-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force 1 TM Masculino Feminino Branco,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-4-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,Tênis Nike Air Force,"Descrição<br><br><br>Tênis Nike Air Force<br><br><br>A lenda sobrevive no<br><br>Tênis Nike Air Force<br><br>, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores em um produto de muita qualidade.<br><br><br>Tênis Nike Air Force<br><br><br>Cabedal confeccionado em material sintético super resistente e durador. O <br>Tênis Nike<br><br>Air Force 1 TM Masculino Feminino conta com fechamento em cadarço com regulagem. Traz o logotipo da marca bordado nas laterais e também na língua e parte traseira Marcando firma a marca NIKE. Forro em nylon com reforço acolchoado no calcanhar assim firmando mais seu pé. Palmilha em EVA super macia e solado blaqueado em toda a sola para o maximo de resistência  “Costura por toda a lateral garantindo mais durabilidade”.<br><br><br><br><br><br>Tênis Nike Air Force<br><br><br>Indicado:<br><br>Dia a dia, para corrida, para caminhada<br><br><br>Cabedal:<br><br>Material sintético de alta qualidade<br><br><br>Solado:<br><br>Borracha TR anti derrapante<br><br><br>Ajuste: em cadarço<br><br><br>Garantia:<br><br>Contra de defeitos de fabricação<br><br><br>Tenho duvidas…<br><br><br>1)Que garantia tenho da entrega do produto?<br><br><br>Alem de garantir 100% nossa entrega ou seu dinheiro de volta…também temos opção de compra no cartão pelo <br>PagSeguro<br>.<br><br><br>2)Qual a qualidade deste produto?<br><br><br>Só vendemos produto de primeira linha, a melhor qualidades que tem no mercado.<br><br><br>3)Ele vem na caixa da marca? <br><br><br>Todos nossos produtos vai em sua respectivas caixa e completo.<br><br><br>4)Tem garantia o produto ou posso trocar?<br><br><br>Tem sim, <br>30<br><br>dias de fabricação, contra defeito ou até mesmo sem defeito.Pode trocar por outro modelo se quiser, mais <br>lembrando<br><br>o frete é sempre por conta do cliente.<br><br><br>5) Tenho mais dúvidas como faço pra falar com vocês da LeveShoes?<br><br><br><br>Estamos aqui no Whatsapp <br>(37)991028165 <br><br>lê esperando para responder…<br><br><br>Temos varias marcas de tênis como Nike , adidas , mizuno , fila , vans , puma , new balance , prada , dolce gabbana , olimpikus , all star entre outras marcas.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Branca,Size,34,,179.90,,https://www.leveshoes.com.br/wp-content/uploads/2018/07/Tênis-Nike-Air-Force-1-TM-568x487.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Nike Air Force,"Descrição<br><br><br>Tênis Nike Air Force<br><br><br>A lenda sobrevive no<br><br>Tênis Nike Air Force<br><br>, uma versão em cano baixo do emblemático AF-1 que mistura o visual clássico e detalhes inovadores em um produto de muita qualidade.<br><br><br>Tênis Nike Air Force<br><br><br>Cabedal confeccionado em material s",active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Branca,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,34,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,35,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,36,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,37,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,38,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,39,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,40,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,41,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,42,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,Color,Preto,Size,43,,179.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-3-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-2-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2019/06/Tênis-Nike-Air-Force-1-TM-branco-4-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2018/07/Tênis-Nike-Air-Force-1-TM-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2018/07/Tênis-Nike-Air-Force-1-TM-branco-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2018/07/Tênis-Nike-Air-Force-1-TM-4-568x487.jpg,,,,,,,,,,,
Tênis Nike Air Force,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2018/07/Tênis-Nike-Air-Force-1-TM-2-568x487.jpg,,,,,,,,,,,
Tênis Mizuno Wave Prophecy 9 Rosa,Tênis Mizuno Wave Prophecy 9 Rosa,"Descrição<br><br><br>Tênis Mizuno Wave Prophecy 9 Rosa<br><br><br>Tênis Mizuno Wave Prophecy 9 Rosa, tênis feminino de alta qualidade com tecnologia Mizuno.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Rosa,Size,34,,149.00,,https://www.leveshoes.com.br/wp-content/uploads/2020/08/IMG-20200729-WA0009-568x1010.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Mizuno Wave Prophecy 9 Rosa,"Descrição<br><br><br>Tênis Mizuno Wave Prophecy 9 Rosa<br><br><br>Tênis Mizuno Wave Prophecy 9 Rosa, tênis feminino de alta qualidade com tecnologia Mizuno.",active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,Color,Rosa,Size,35,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,Color,Rosa,Size,36,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,Color,Rosa,Size,37,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,Color,Rosa,Size,38,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,Color,Rosa,Size,39,,149.00,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Mizuno Wave Prophecy 9 Rosa,,,,,,,,,,,,,,https://www.leveshoes.com.br/wp-content/uploads/2020/08/IMG-20200729-WA0009-568x1010.jpg,,,,,,,,,,,
Tênis Fila Vermelho,Tênis Fila Vermelho,"Descrição<br><br><br>Tênis Fila Vermelho<br><br><br>Tênis Fila<br><br>Vermelho sneaker da FILA, disponível exclusivamente na LeveShoes.<br><br><br>Design robusto, mas leve oferece um tornozelo acolchoado com máximo de conforto. Juntamente com uma palmilha que é extra macia e muita leveza com tudo removível para suporte + amortecimento.<br><br><br>Tênis Fila Vermelho<br><br><br><br>Tenis Fila<br><br>com uma sola super macio em micro ideal para caminhada, corrida e também  para o dia dia urbano das grandes cidade em um estilo agressivamente lugged.<br><br><br><br><br>A Marca FILA é uma das maiores marcas de roupas esportivas do mundo, que traz este mode que aparenta simples mais que calça perfeitamente para varias situação do dia dia.<br><br><br>Em cabedal que envolve seu pé trazendo a um conforto e leveza extrema.  alcançando status de cult após um período de popularidade com heróis do tênis e estrelas do hip-hop.<br><br><br>Nome: Tênis Fila Trend<br><br><br>Sola em : Micro Macio<br><br><br>Ajuste em: Cadarço<br><br><br>Palmilha : em EVA<br><br><br>Temos varias marcas de tênis como Nike , adidas , mizuno , fila , vans , puma , new balance , prada , dolce gabbana , olimpikus , all star entre outras marcas.",Vendor Padrão,Vestuário e acessórios > Sapatos,tenis,tenis feminino,Color,Marinho,Size,34,,119.90,,https://www.leveshoes.com.br/wp-content/uploads/2019/09/Tênis-Fila-Trend-3-568x503.jpg,TRUE,shopify,100,continue,manual,TRUE,TRUE,FALSE,Tênis Fila Vermelho,"Descrição<br><br><br>Tênis Fila Vermelho<br><br><br>Tênis Fila<br><br>Vermelho sneaker da FILA, disponível exclusivamente na LeveShoes.<br><br><br>Design robusto, mas leve oferece um tornozelo acolchoado com máximo de conforto. Juntamente com uma palmilha que é extra macia e muita leveza com tudo removível para suporte",active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Marinho,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Azul,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Branco-Preto,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,40,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,41,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,42,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Preto,Size,43,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,34,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,35,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,36,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,37,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,38,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
Tênis Fila Vermelho,,,,,,,Color,Vermelho,Size,39,,119.90,,,TRUE,shopify,100,continue,manual,TRUE,TRUE,,,,active
